;tweetid;inaccurate_or_misleadning;stance;senti;hate
2749;1437817838811721734;1;Anti-vaccine;negative;neither
2750;1504956218636263430;0;Pro-vaccine;neutral;neither
2751;1491645230214529024;0;Pro-vaccine;positive;neither
2752;1485794959097749506;0;Pro-vaccine;neutral;neither
2753;1473316918266408960;0;Pro-vaccine;neutral;neither
2754;1481732293974802435;0;Pro-vaccine;positive;neither
2755;1479916585573699584;0;Pro-vaccine;negative;offensive_language
2756;1450531768637870084;0;Pro-vaccine;positive;offensive_language
2757;1495041734455218178;1;Anti-vaccine;negative;neither
2758;1493852468488331266;0;Pro-vaccine;negative;neither
2759;1503329170650243075;0;Anti-vaccine;negative;neither
2760;1472950822845702147;1;Anti-vaccine;positive;neither
2761;1456044713811738625;0;Anti-vaccine;neutral;neither
2762;1501155669780705280;0;Pro-vaccine;positive;hate_speech
2763;1435784521459322888;0;Pro-vaccine;positive;offensive_language
2764;1483754687354609669;0;Anti-vaccine;neutral;neither
2765;1451412329166368773;0;Pro-vaccine;negative;neither
2766;1469428135288578056;1;Anti-vaccine;negative;neither
2767;1472975636411170823;0;Pro-vaccine;negative;hate_speech
2768;1506733021113856013;0;Pro-vaccine;neutral;neither
2769;1486041062888157184;0;Unsure about the vaccine;positive;neither
2770;1458462625105285123;1;Anti-vaccine;negative;neither
2771;1459305280622063618;0;Pro-vaccine;neutral;neither
2772;1480683967204315139;0;Pro-vaccine;positive;neither
2773;1495021722315411458;0;Anti-vaccine;positive;neither
2774;1481453596902187009;0;Pro-vaccine;positive;neither
2775;1437961017749917696;0;Unsure about the vaccine;neutral;neither
2776;1458094270368337935;0;Pro-vaccine;negative;neither
2777;1508323461227515909;0;Pro-vaccine;neutral;neither
2778;1456347850229436417;0;Pro-vaccine;positive;neither
2779;1447460983572627466;0;Pro-vaccine;negative;neither
2780;1501829397506048003;1;Anti-vaccine;positive;neither
2781;1442586419038461963;0;Pro-vaccine;positive;neither
2782;1488457599888543744;0;Unsure about the vaccine;neutral;neither
2783;1500523733517144065;0;Pro-vaccine;negative;offensive_language
2784;1462993259903393795;0;Unsure about the vaccine;negative;offensive_language
2785;1449234273433579522;1;Anti-vaccine;negative;neither
2786;1497872574327541767;0;Pro-vaccine;negative;neither
2787;1504625358406004748;0;Pro-vaccine;neutral;neither
2788;1505287481679388673;0;Anti-vaccine;neutral;neither
2789;1493492566586585093;0;Pro-vaccine;negative;neither
2790;1480784574737092608;1;Unsure about the vaccine;negative;neither
2791;1509511837653803008;0;Pro-vaccine;neutral;offensive_language
2792;1466354053856862212;1;Anti-vaccine;neutral;neither
2793;1487986263416516610;1;Anti-vaccine;negative;neither
2794;1497217396574150661;0;Pro-vaccine;positive;neither
2795;1495884319595892746;1;Anti-vaccine;positive;neither
2796;1458710628986720258;1;Anti-vaccine;negative;neither
2797;1455636616563806208;1;Anti-vaccine;negative;neither
2798;1476769965013442562;0;Pro-vaccine;positive;neither
2799;1475273687351934979;0;Pro-vaccine;positive;offensive_language
2800;1482067909732098051;0;Pro-vaccine;negative;neither
2801;1466674817676021765;1;Pro-vaccine;positive;neither
2802;1484018369846079490;0;Pro-vaccine;positive;neither
2803;1497345724660559878;0;Pro-vaccine;positive;neither
2804;1500243598591537154;0;Pro-vaccine;neutral;neither
2805;1465397317553442816;0;Anti-vaccine;neutral;neither
2806;1467259865085231111;1;Anti-vaccine;positive;neither
2807;1498760164140224514;0;Pro-vaccine;positive;neither
2808;1440462996497526784;0;Pro-vaccine;neutral;neither
2809;1502456208606699524;0;Pro-vaccine;positive;neither
2810;1504473647691362307;1;Anti-vaccine;negative;neither
2811;1491435728727080960;1;Anti-vaccine;negative;neither
2812;1509016066818727936;0;Pro-vaccine;positive;neither
2813;1480585345540395010;0;Pro-vaccine;positive;neither
2814;1451990889732055041;1;Anti-vaccine;negative;neither
2815;1483164794240778245;0;Unsure about the vaccine;neutral;neither
2816;1459889905417564164;1;Anti-vaccine;neutral;neither
2817;1497799758286577664;1;Anti-vaccine;negative;neither
2818;1475040450402680835;0;Pro-vaccine;negative;offensive_language
2819;1474650805395496961;0;Pro-vaccine;neutral;neither
2820;1450364574549479430;1;Anti-vaccine;negative;neither
2821;1439157967111217153;0;Pro-vaccine;neutral;neither
2822;1468098184236969984;0;Pro-vaccine;negative;neither
2823;1492824079266725893;1;Anti-vaccine;negative;neither
2824;1454856231806554113;1;Anti-vaccine;negative;neither
2825;1481953389655343106;0;Pro-vaccine;positive;neither
2826;1458644286921228288;0;Pro-vaccine;positive;neither
2827;1479617048309288970;0;Unsure about the vaccine;negative;neither
2828;1478547533320400902;0;Pro-vaccine;negative;offensive_language
2829;1439256796854554628;1;Unsure about the vaccine;negative;neither
2830;1446220995346382859;1;Anti-vaccine;positive;neither
2831;1486109488260206592;0;Anti-vaccine;positive;offensive_language
2832;1451043474396966919;0;Pro-vaccine;positive;neither
2833;1497167368618979339;0;Pro-vaccine;positive;offensive_language
2834;1467685799520980993;0;Unsure about the vaccine;negative;neither
2835;1443295234796969986;1;Unsure about the vaccine;positive;offensive_language
2836;1492580371548057607;1;Anti-vaccine;negative;neither
2837;1462117833035321346;0;Pro-vaccine;negative;neither
2838;1435775820300181504;0;Pro-vaccine;positive;hate_speech
2839;1438961718495940613;0;Unsure about the vaccine;positive;hate_speech
2840;1494177231085748224;1;Anti-vaccine;positive;neither
2841;1468006592851312644;0;Pro-vaccine;positive;neither
2842;1467498213796204549;0;Pro-vaccine;neutral;neither
2843;1442637483888373760;0;Pro-vaccine;neutral;neither
2844;1503947911301722113;0;Pro-vaccine;positive;neither
2845;1441407353589428233;1;Anti-vaccine;positive;neither
2846;1453447647910637570;1;Anti-vaccine;positive;neither
2847;1442626199302414340;0;Pro-vaccine;positive;offensive_language
2848;1487561310631968772;0;Anti-vaccine;negative;neither
2849;1463558550282809346;0;Anti-vaccine;neutral;neither
2850;1495493220536573964;1;Anti-vaccine;positive;neither
2851;1442208000190550024;0;Pro-vaccine;negative;neither
2852;1457384375730024452;0;Pro-vaccine;negative;neither
2853;1435986219947597824;0;Pro-vaccine;neutral;neither
2854;1503858836544925703;1;Unsure about the vaccine;neutral;offensive_language
2855;1453183533510430724;0;Anti-vaccine;negative;neither
2856;1459221452100714498;1;Anti-vaccine;positive;neither
2857;1451032986648907787;0;Unsure about the vaccine;neutral;neither
2858;1458747296053616644;1;Anti-vaccine;positive;offensive_language
2859;1440988902928502796;0;Pro-vaccine;positive;offensive_language
2860;1494040020830674944;0;Pro-vaccine;positive;neither
2861;1477630521643462658;0;Pro-vaccine;negative;offensive_language
2862;1453824294912413697;1;Anti-vaccine;negative;neither
2863;1449786301247418375;0;Pro-vaccine;positive;neither
2864;1503125600990646275;0;Pro-vaccine;positive;neither
2865;1487210059839025155;1;Anti-vaccine;negative;neither
2866;1458964264656506885;1;Anti-vaccine;positive;neither
2867;1478427479073243149;0;Anti-vaccine;negative;neither
2868;1462145986772492290;1;Anti-vaccine;negative;neither
2869;1449041987626278917;0;Unsure about the vaccine;neutral;offensive_language
2870;1483536292952616967;0;Anti-vaccine;negative;offensive_language
2871;1467852671231143943;0;Unsure about the vaccine;negative;neither
2872;1471227097213550592;1;Anti-vaccine;neutral;offensive_language
2873;1439062509093261317;0;Unsure about the vaccine;negative;neither
2874;1445098568042401792;0;Unsure about the vaccine;negative;neither
2875;1439103411887108111;0;Pro-vaccine;positive;neither
2876;1507767698595405826;0;Pro-vaccine;positive;neither
2877;1454599933563183107;1;Anti-vaccine;positive;neither
2878;1442433801569906691;0;Pro-vaccine;positive;neither
2879;1499361537063981056;0;Anti-vaccine;negative;neither
2880;1473684431642767374;0;Pro-vaccine;positive;neither
2881;1465007409768931333;0;Pro-vaccine;neutral;neither
2882;1502410497513172994;0;Unsure about the vaccine;positive;offensive_language
2883;1437589543226650630;0;Anti-vaccine;positive;neither
2884;1451156848346755085;0;Unsure about the vaccine;positive;neither
2885;1465786779206754304;0;Pro-vaccine;negative;offensive_language
2886;1509212100836610048;0;Anti-vaccine;negative;neither
2887;1479449417535082496;0;Unsure about the vaccine;positive;neither
2888;1473380591001161732;0;Pro-vaccine;neutral;neither
2889;1470735434762313728;0;Pro-vaccine;negative;neither
2890;1460750069628497920;1;Anti-vaccine;negative;hate_speech
2891;1487943383767085058;1;Anti-vaccine;positive;neither
2892;1500879000012472320;0;Unsure about the vaccine;negative;neither
2893;1444863850147364864;0;Pro-vaccine;negative;neither
2894;1455053328572895232;0;Pro-vaccine;negative;neither
2895;1482258823817863172;0;Anti-vaccine;positive;neither
2896;1441218051634962438;0;Pro-vaccine;negative;offensive_language
2897;1497628862267760643;0;Pro-vaccine;negative;neither
2898;1451653017762209797;0;Pro-vaccine;negative;hate_speech
2899;1489875832063541251;1;Anti-vaccine;positive;neither
2900;1463491281284476936;1;Anti-vaccine;negative;offensive_language
2901;1496353773127667712;0;Pro-vaccine;negative;neither
2902;1463429948912271366;0;Pro-vaccine;neutral;offensive_language
2903;1507952021588041731;1;Anti-vaccine;positive;neither
2904;1498351830878851072;1;Unsure about the vaccine;positive;neither
2905;1495103203838504960;0;Anti-vaccine;negative;neither
2906;1507851041177485323;0;Pro-vaccine;neutral;neither
2907;1438799257872449546;0;Pro-vaccine;positive;neither
2908;1444091413998702598;1;Anti-vaccine;positive;neither
2909;1437831843013931013;0;Pro-vaccine;positive;neither
2910;1482624525346881542;0;Pro-vaccine;negative;neither
2911;1452563543694450690;0;Pro-vaccine;neutral;neither
2912;1444487926205747201;1;Anti-vaccine;negative;neither
2913;1504545727309041683;1;Anti-vaccine;neutral;offensive_language
2914;1485261272098930689;0;Pro-vaccine;neutral;neither
2915;1458010227211751424;0;Pro-vaccine;neutral;neither
2916;1499143412049752068;0;Anti-vaccine;positive;neither
2917;1475057985705558018;0;Pro-vaccine;neutral;neither
2918;1492124217638363138;1;Anti-vaccine;positive;neither
2919;1484584228541153285;1;Pro-vaccine;positive;neither
2920;1464719951521013760;0;Pro-vaccine;negative;neither
2921;1468628478991888387;1;Anti-vaccine;neutral;neither
2922;1504638267064528898;1;Pro-vaccine;positive;neither
2923;1479691911875149833;0;Unsure about the vaccine;positive;offensive_language
2924;1440440472422404096;0;Unsure about the vaccine;positive;neither
2925;1503224560958980096;1;Unsure about the vaccine;neutral;neither
2926;1464304101198548996;0;Pro-vaccine;neutral;offensive_language
2927;1460252290732888064;0;Pro-vaccine;positive;neither
2928;1494812034269007872;0;Pro-vaccine;neutral;offensive_language
2929;1477553244553584643;0;Unsure about the vaccine;negative;neither
2930;1451454840283058179;1;Unsure about the vaccine;negative;offensive_language
2931;1485964732662231046;0;Pro-vaccine;positive;neither
2932;1503446147909705739;1;Anti-vaccine;neutral;neither
2933;1482029327688646665;0;Pro-vaccine;neutral;neither
2934;1457422653485162501;0;Pro-vaccine;neutral;neither
2935;1453755689462009867;1;Unsure about the vaccine;neutral;neither
2936;1471202677455523841;1;Anti-vaccine;negative;neither
2937;1457155027877830658;0;Pro-vaccine;positive;neither
2938;1461117550155161602;0;Unsure about the vaccine;positive;neither
2939;1481068127861579779;0;Pro-vaccine;positive;neither
2940;1496909715963801601;1;Unsure about the vaccine;positive;neither
2941;1487412717011062786;1;Anti-vaccine;negative;offensive_language
2942;1458654187953311747;0;Pro-vaccine;negative;neither
2943;1487834200203935744;0;Anti-vaccine;positive;neither
2944;1466845791264329737;0;Unsure about the vaccine;negative;neither
2945;1476905428156096515;0;Pro-vaccine;positive;neither
2946;1485190682419646465;0;Anti-vaccine;negative;neither
2947;1498567367437471748;0;Pro-vaccine;neutral;neither
2948;1509492888127909890;1;Anti-vaccine;negative;neither
2949;1451927119383105550;0;Pro-vaccine;neutral;neither
2950;1443423729439100929;1;Anti-vaccine;positive;offensive_language
2951;1469560954769883138;0;Pro-vaccine;neutral;neither
2952;1460371830791831556;0;Pro-vaccine;positive;neither
2953;1471962546760568837;0;Pro-vaccine;neutral;neither
2954;1478537414163386372;0;Pro-vaccine;positive;neither
2955;1504257889699041288;1;Anti-vaccine;positive;neither
2956;1441239203518373890;0;Pro-vaccine;positive;neither
2957;1482127146210365443;0;Pro-vaccine;positive;neither
2958;1492906131257118723;0;Anti-vaccine;negative;hate_speech
2959;1436672949742866434;1;Anti-vaccine;positive;neither
2960;1462948388975124490;0;Unsure about the vaccine;negative;neither
2961;1440601997674115073;0;Pro-vaccine;negative;neither
2962;1483726913814286340;0;Pro-vaccine;positive;neither
2963;1443630431677534209;0;Anti-vaccine;neutral;neither
2964;1440485332634406913;0;Pro-vaccine;neutral;neither
2965;1499786196708438016;0;Unsure about the vaccine;positive;offensive_language
2966;1499538170534248448;1;Unsure about the vaccine;negative;offensive_language
2967;1496315757654859776;1;Anti-vaccine;positive;neither
2968;1491916971511738368;1;Pro-vaccine;negative;neither
2969;1444272524934717452;1;Anti-vaccine;positive;neither
2970;1459272851375202314;0;Anti-vaccine;negative;neither
2971;1492098292812943363;0;Pro-vaccine;positive;neither
2972;1488515436010356740;0;Pro-vaccine;positive;neither
2973;1483950661863620608;0;Anti-vaccine;neutral;neither
2974;1459730353585856516;0;Anti-vaccine;negative;offensive_language
2975;1462454755222036484;0;Unsure about the vaccine;negative;neither
2976;1488196868723011586;0;Anti-vaccine;positive;offensive_language
2977;1441163986016227329;0;Pro-vaccine;positive;neither
2978;1478215269206028288;1;Anti-vaccine;negative;neither
2979;1482659701414322179;0;Pro-vaccine;positive;offensive_language
2980;1442600921700048896;0;Pro-vaccine;neutral;neither
2981;1500857085785001988;0;Anti-vaccine;neutral;neither
2982;1508026967458816010;0;Pro-vaccine;positive;neither
2983;1460183146528452612;0;Pro-vaccine;positive;neither
2984;1454718768165187585;0;Pro-vaccine;neutral;neither
2985;1473519725267329024;0;Pro-vaccine;negative;neither
2986;1502465780713025541;0;Pro-vaccine;negative;neither
2987;1449344586602647554;1;Anti-vaccine;negative;neither
2988;1494319378216726530;0;Anti-vaccine;negative;neither
2989;1500679409665196032;1;Anti-vaccine;negative;offensive_language
2990;1443446954487271424;0;Pro-vaccine;negative;neither
2991;1505769945388691456;0;Pro-vaccine;positive;neither
2992;1507705647995015178;1;Anti-vaccine;negative;neither
2993;1487048347001270280;0;Unsure about the vaccine;negative;neither
2994;1450292774859849728;0;Pro-vaccine;neutral;neither
2995;1497627384421306371;0;Pro-vaccine;negative;neither
2996;1503943100779036674;0;Anti-vaccine;positive;neither
2997;1454256471093522432;1;Anti-vaccine;positive;neither
2998;1450065514303217664;0;Pro-vaccine;negative;neither
2999;1477203940764950530;0;Pro-vaccine;positive;neither
3000;1483826583626739712;0;Pro-vaccine;positive;neither
3001;1449256316296314887;1;Anti-vaccine;neutral;neither
3002;1458495334364057600;0;Pro-vaccine;positive;neither
3003;1489220304190820356;0;Unsure about the vaccine;negative;neither
3004;1488200242696794116;1;Anti-vaccine;negative;neither
3005;1497033660352151555;0;Anti-vaccine;positive;neither
3006;1467065675147583492;0;Pro-vaccine;positive;neither
3007;1500966258640044041;1;Anti-vaccine;positive;neither
3008;1439760580785713155;1;Anti-vaccine;negative;neither
3009;1479827968654561284;1;Anti-vaccine;positive;neither
3010;1497263504574849037;1;Anti-vaccine;negative;neither
3011;1495216293309562880;0;Pro-vaccine;positive;neither
3012;1507394697949372416;0;Unsure about the vaccine;negative;neither
3013;1469471417217560580;0;Anti-vaccine;positive;neither
3014;1441698934846640132;1;Anti-vaccine;negative;neither
3015;1463444425472765956;0;Anti-vaccine;negative;neither
3016;1483598154758950912;0;Pro-vaccine;positive;neither
3017;1473558703743721472;0;Anti-vaccine;positive;neither
3018;1449631552728559616;0;Unsure about the vaccine;positive;neither
3019;1438943686969200644;0;Pro-vaccine;neutral;neither
