;tweetid;cretaed_at;category;senti;hate
1806;1266038793775263745;Thu May 28 16:09:04 +0000 2020;false fact or prevention;positive;neither
1807;1266044327500951553;Thu May 28 16:31:04 +0000 2020;false fact or prevention;negative;neither
1808;1266045864000118784;Thu May 28 16:37:10 +0000 2020;sarcasm or satire;positive;hate_speech
1809;1266046113498509313;Thu May 28 16:38:10 +0000 2020;fake cure;neutral;neither
1810;1266053145534230528;Thu May 28 17:06:06 +0000 2020;conspiracy;negative;neither
1811;1266053277210128385;Thu May 28 17:06:38 +0000 2020;calling out or correction;positive;offensive_language
1812;1266067784938729473;Thu May 28 18:04:16 +0000 2020;false fact or prevention;neutral;neither
1813;1266071056588197890;Thu May 28 18:17:17 +0000 2020;false fact or prevention;negative;neither
1814;1266073550668140547;Thu May 28 18:27:11 +0000 2020;conspiracy;negative;neither
1815;1266075302700224515;Thu May 28 18:34:09 +0000 2020;ambiguous or hard to classify;positive;neither
1816;1266078491033759745;Thu May 28 18:46:49 +0000 2020;sarcasm or satire;positive;offensive_language
1817;1266084828111351808;Thu May 28 19:12:00 +0000 2020;calling out or correction;positive;offensive_language
1818;1266085359798140931;Thu May 28 19:14:07 +0000 2020;conspiracy;positive;offensive_language
1819;1266087736345268226;Thu May 28 19:23:33 +0000 2020;calling out or correction;neutral;neither
1820;1266088235878412289;Thu May 28 19:25:32 +0000 2020;conspiracy;neutral;neither
1821;1266099433105526784;Thu May 28 20:10:02 +0000 2020;politics;positive;neither
1822;1266104560013029376;Thu May 28 20:30:24 +0000 2020;true prevention;positive;neither
1823;1266104624768929792;Thu May 28 20:30:40 +0000 2020;ambiguous or hard to classify;negative;neither
1824;1266112165594923011;Thu May 28 21:00:38 +0000 2020;conspiracy;negative;neither
1825;1266115418965475328;Thu May 28 21:13:33 +0000 2020;fake cure;negative;neither
1826;1266118783694974984;Thu May 28 21:26:56 +0000 2020;conspiracy;neutral;neither
1827;1266126382905675776;Thu May 28 21:57:07 +0000 2020;fake cure;negative;neither
1828;1266129798964875267;Thu May 28 22:10:42 +0000 2020;politics;negative;neither
1829;1266133566213234692;Thu May 28 22:25:40 +0000 2020;politics;negative;neither
1830;1266138014306230272;Thu May 28 22:43:20 +0000 2020;politics;positive;hate_speech
1831;1266138068639264769;Thu May 28 22:43:33 +0000 2020;news;negative;neither
1832;1266139298086215681;Thu May 28 22:48:27 +0000 2020;fake cure;negative;offensive_language
1833;1266142390441725953;Thu May 28 23:00:44 +0000 2020;calling out or correction;positive;neither
1834;1266143029414461442;Thu May 28 23:03:16 +0000 2020;politics;positive;hate_speech
1835;1266143080618446848;Thu May 28 23:03:28 +0000 2020;politics;negative;neither
1836;1266147556259696642;Thu May 28 23:21:15 +0000 2020;ambiguous or hard to classify;positive;neither
1837;1266148132393533444;Thu May 28 23:23:33 +0000 2020;politics;negative;neither
1838;1266149106482728960;Thu May 28 23:27:25 +0000 2020;news;neutral;neither
1839;1266154623045210112;Thu May 28 23:49:20 +0000 2020;conspiracy;positive;neither
1840;1266155511121981440;Thu May 28 23:52:52 +0000 2020;sarcasm or satire;negative;neither
1841;1266156107661279240;Thu May 28 23:55:14 +0000 2020;false fact or prevention;positive;neither
1842;1266158127625367553;Fri May 29 00:03:16 +0000 2020;news;negative;neither
1843;1266158311646334982;Fri May 29 00:04:00 +0000 2020;politics;negative;neither
1844;1266163846193926144;Fri May 29 00:25:59 +0000 2020;calling out or correction;negative;neither
1845;1266164930501201920;Fri May 29 00:30:18 +0000 2020;false fact or prevention;negative;neither
1846;1266166299014512640;Fri May 29 00:35:44 +0000 2020;calling out or correction;neutral;neither
1847;1266169024855097344;Fri May 29 00:46:34 +0000 2020;calling out or correction;negative;neither
1848;1266173766071009281;Fri May 29 01:05:24 +0000 2020;irrelevant;negative;offensive_language
1849;1266175564634783745;Fri May 29 01:12:33 +0000 2020;calling out or correction;negative;neither
1850;1266183520872837130;Fri May 29 01:44:10 +0000 2020;false fact or prevention;neutral;neither
1851;1266190255285288960;Fri May 29 02:10:56 +0000 2020;ambiguous or hard to classify;positive;neither
1852;1266191791214084096;Fri May 29 02:17:02 +0000 2020;news;neutral;neither
1853;1266198857169489920;Fri May 29 02:45:07 +0000 2020;false fact or prevention;positive;neither
1854;1266199332304412672;Fri May 29 02:47:00 +0000 2020;true prevention;positive;neither
1855;1266206840620105729;Fri May 29 03:16:50 +0000 2020;politics;positive;neither
1856;1266217229189894154;Fri May 29 03:58:07 +0000 2020;sarcasm or satire;positive;neither
1857;1266220569483190273;Fri May 29 04:11:23 +0000 2020;sarcasm or satire;positive;offensive_language
1858;1266226221672656897;Fri May 29 04:33:51 +0000 2020;calling out or correction;neutral;neither
1859;1266234648733970438;Fri May 29 05:07:20 +0000 2020;politics;negative;offensive_language
1860;1266236725942120448;Fri May 29 05:15:35 +0000 2020;fake cure;negative;neither
1861;1266238245228015616;Fri May 29 05:21:37 +0000 2020;calling out or correction;negative;neither
1862;1266245890563428353;Fri May 29 05:52:00 +0000 2020;false fact or prevention;positive;neither
1863;1266248490788638727;Fri May 29 06:02:20 +0000 2020;sarcasm or satire;positive;neither
1864;1266255851037188098;Fri May 29 06:31:35 +0000 2020;politics;positive;offensive_language
1865;1266287859926851588;Fri May 29 08:38:46 +0000 2020;sarcasm or satire;positive;offensive_language
1866;1266290548169564166;Fri May 29 08:49:27 +0000 2020;sarcasm or satire;positive;neither
1867;1266293498631708674;Fri May 29 09:01:11 +0000 2020;sarcasm or satire;positive;neither
1868;1266313333113749504;Fri May 29 10:20:00 +0000 2020;true public health response;positive;neither
1869;1266317533373579265;Fri May 29 10:36:41 +0000 2020;politics;negative;hate_speech
1870;1266328631611097091;Fri May 29 11:20:47 +0000 2020;calling out or correction;negative;neither
1871;1266330940441231360;Fri May 29 11:29:58 +0000 2020;sarcasm or satire;negative;neither
1872;1266332235189432320;Fri May 29 11:35:06 +0000 2020;politics;positive;neither
1873;1266332517189255169;Fri May 29 11:36:14 +0000 2020;emergency;negative;offensive_language
1874;1266332757577338881;Fri May 29 11:37:11 +0000 2020;sarcasm or satire;negative;neither
1875;1266333806773952512;Fri May 29 11:41:21 +0000 2020;conspiracy;positive;neither
1876;1266341359901908992;Fri May 29 12:11:22 +0000 2020;conspiracy;positive;neither
1877;1266347758392193030;Fri May 29 12:36:47 +0000 2020;ambiguous or hard to classify;positive;neither
1878;1266351177739821056;Fri May 29 12:50:23 +0000 2020;conspiracy;negative;neither
1879;1266353758616903688;Fri May 29 13:00:38 +0000 2020;ambiguous or hard to classify;negative;neither
1880;1266360659094253569;Fri May 29 13:28:03 +0000 2020;calling out or correction;negative;neither
1881;1266364162743177216;Fri May 29 13:41:58 +0000 2020;sarcasm or satire;negative;neither
1882;1266369023358275585;Fri May 29 14:01:17 +0000 2020;true prevention;positive;hate_speech
1883;1266372511630942215;Fri May 29 14:15:09 +0000 2020;politics;positive;neither
1884;1266377998061588480;Fri May 29 14:36:57 +0000 2020;true public health response;positive;neither
1885;1266381181433589760;Fri May 29 14:49:36 +0000 2020;false fact or prevention;negative;neither
1886;1266381727787888640;Fri May 29 14:51:46 +0000 2020;sarcasm or satire;neutral;hate_speech
1887;1266383948999020547;Fri May 29 15:00:36 +0000 2020;true prevention;positive;offensive_language
1888;1266387122639876099;Fri May 29 15:13:13 +0000 2020;politics;positive;neither
1889;1266392366367244289;Fri May 29 15:34:03 +0000 2020;politics;negative;neither
1890;1266392772111740931;Fri May 29 15:35:39 +0000 2020;true prevention;positive;hate_speech
1891;1266393576847618048;Fri May 29 15:38:51 +0000 2020;true prevention;negative;neither
1892;1266395161396940807;Fri May 29 15:45:09 +0000 2020;calling out or correction;negative;neither
1893;1266395917231497216;Fri May 29 15:48:09 +0000 2020;politics;positive;offensive_language
1894;1266397267067457536;Fri May 29 15:53:31 +0000 2020;true public health response;neutral;neither
1895;1266399591194415105;Fri May 29 16:02:45 +0000 2020;true public health response;positive;neither
1896;1266401468216639491;Fri May 29 16:10:13 +0000 2020;true prevention;positive;offensive_language
1897;1266402714914783232;Fri May 29 16:15:10 +0000 2020;news;negative;hate_speech
1898;1266406498311208961;Fri May 29 16:30:12 +0000 2020;news;positive;neither
1899;1266406567416664071;Fri May 29 16:30:29 +0000 2020;calling out or correction;negative;neither
1900;1266407830308786176;Fri May 29 16:35:30 +0000 2020;calling out or correction;neutral;neither
1901;1266411589588127746;Fri May 29 16:50:26 +0000 2020;true public health response;neutral;neither
1902;1266412623307792390;Fri May 29 16:54:32 +0000 2020;calling out or correction;negative;neither
1903;1266413272170930180;Fri May 29 16:57:07 +0000 2020;politics;positive;neither
1904;1266415030892978177;Fri May 29 17:04:06 +0000 2020;calling out or correction;neutral;neither
1905;1266418479604826115;Fri May 29 17:17:49 +0000 2020;ambiguous or hard to classify;negative;neither
1906;1266419064785666050;Fri May 29 17:20:08 +0000 2020;false fact or prevention;positive;neither
1907;1266419697748193280;Fri May 29 17:22:39 +0000 2020;true public health response;negative;neither
1908;1266423306292359171;Fri May 29 17:36:59 +0000 2020;conspiracy;positive;neither
1909;1266423829162790912;Fri May 29 17:39:04 +0000 2020;true prevention;positive;neither
1910;1266427515704414208;Fri May 29 17:53:43 +0000 2020;false fact or prevention;positive;neither
1911;1266427586583818242;Fri May 29 17:54:00 +0000 2020;sarcasm or satire;positive;hate_speech
1912;1266428089204125703;Fri May 29 17:56:00 +0000 2020;true prevention;positive;neither
1913;1266434832847921152;Fri May 29 18:22:48 +0000 2020;politics;negative;neither
1914;1266436230348242945;Fri May 29 18:28:21 +0000 2020;politics;negative;neither
1915;1266436650130829312;Fri May 29 18:30:01 +0000 2020;calling out or correction;positive;neither
1916;1266436762475196416;Fri May 29 18:30:28 +0000 2020;politics;negative;neither
1917;1266439959667499023;Fri May 29 18:43:10 +0000 2020;conspiracy;negative;offensive_language
1918;1266440280766545925;Fri May 29 18:44:26 +0000 2020;ambiguous or hard to classify;positive;neither
1919;1266444499833643009;Fri May 29 19:01:12 +0000 2020;politics;negative;hate_speech
1920;1266444516397023233;Fri May 29 19:01:16 +0000 2020;politics;positive;neither
1921;1266446772404203521;Fri May 29 19:10:14 +0000 2020;ambiguous or hard to classify;positive;neither
1922;1266448804619976704;Fri May 29 19:18:19 +0000 2020;politics;negative;neither
1923;1266450360790593546;Fri May 29 19:24:30 +0000 2020;politics;positive;hate_speech
1924;1266451308711514113;Fri May 29 19:28:16 +0000 2020;conspiracy;negative;neither
1925;1266456672110854153;Fri May 29 19:49:34 +0000 2020;calling out or correction;negative;neither
1926;1266458957452804096;Fri May 29 19:58:39 +0000 2020;conspiracy;negative;neither
1927;1266460719102525442;Fri May 29 20:05:39 +0000 2020;sarcasm or satire;negative;neither
1928;1266461695288979456;Fri May 29 20:09:32 +0000 2020;politics;neutral;neither
1929;1266462521046773766;Fri May 29 20:12:49 +0000 2020;sarcasm or satire;negative;neither
1930;1266465450000515074;Fri May 29 20:24:27 +0000 2020;conspiracy;positive;offensive_language
1931;1266468727501062144;Fri May 29 20:37:29 +0000 2020;politics;negative;offensive_language
1932;1266470147201662981;Fri May 29 20:43:07 +0000 2020;true prevention;positive;neither
1933;1266473156262481925;Fri May 29 20:55:05 +0000 2020;calling out or correction;neutral;neither
1934;1266474469540970498;Fri May 29 21:00:18 +0000 2020;true prevention;positive;neither
1935;1266474735283601409;Fri May 29 21:01:21 +0000 2020;calling out or correction;positive;neither
1936;1266474943711248385;Fri May 29 21:02:11 +0000 2020;irrelevant;neutral;neither
1937;1266487271945113606;Fri May 29 21:51:10 +0000 2020;true public health response;positive;neither
1938;1266492130987474944;Fri May 29 22:10:28 +0000 2020;true public health response;neutral;neither
1939;1266494574500835328;Fri May 29 22:20:11 +0000 2020;conspiracy;negative;neither
1940;1266501113320275968;Fri May 29 22:46:10 +0000 2020;false fact or prevention;negative;neither
1941;1266504596748488714;Fri May 29 23:00:01 +0000 2020;calling out or correction;positive;neither
1942;1266508368199315459;Fri May 29 23:15:00 +0000 2020;true prevention;positive;offensive_language
1943;1266513355075878913;Fri May 29 23:34:49 +0000 2020;ambiguous or hard to classify;negative;hate_speech
1944;1266515538437603330;Fri May 29 23:43:29 +0000 2020;politics;negative;neither
1945;1266525549658173440;Sat May 30 00:23:16 +0000 2020;politics;negative;neither
1946;1266525663718187012;Sat May 30 00:23:43 +0000 2020;commercial activity or promotion;negative;neither
1947;1266531042678235140;Sat May 30 00:45:06 +0000 2020;conspiracy;positive;neither
1948;1266536500923002880;Sat May 30 01:06:47 +0000 2020;politics;positive;neither
1949;1266536750182068224;Sat May 30 01:07:47 +0000 2020;politics;positive;neither
1950;1266541000131883009;Sat May 30 01:24:40 +0000 2020;true prevention;positive;neither
1951;1266554010410070017;Sat May 30 02:16:22 +0000 2020;news;negative;hate_speech
1952;1266558097331347456;Sat May 30 02:32:36 +0000 2020;politics;positive;neither
1953;1266561215024619520;Sat May 30 02:44:59 +0000 2020;calling out or correction;negative;neither
1954;1266575987686273025;Sat May 30 03:43:41 +0000 2020;politics;negative;neither
1955;1266621614260715521;Sat May 30 06:45:00 +0000 2020;calling out or correction;negative;neither
1956;1267093269902528514;Sun May 31 13:59:11 +0000 2020;irrelevant;negative;neither
1957;1267543248492302336;Mon Jun 01 19:47:14 +0000 2020;news;positive;neither
1958;1267807330525229059;Tue Jun 02 13:16:36 +0000 2020;calling out or correction;negative;neither
1959;1267812547157127170;Tue Jun 02 13:37:20 +0000 2020;calling out or correction;negative;neither
1960;1267813492993650688;Tue Jun 02 13:41:06 +0000 2020;calling out or correction;negative;neither
1961;1268325587568848896;Wed Jun 03 23:35:59 +0000 2020;conspiracy;neutral;offensive_language
1962;1268388122225594379;Thu Jun 04 03:44:28 +0000 2020;sarcasm or satire;positive;neither
1963;1268522635467476994;Thu Jun 04 12:38:58 +0000 2020;news;neutral;neither
1964;1268603748143828996;Thu Jun 04 18:01:17 +0000 2020;calling out or correction;neutral;neither
1965;1268695558111150080;Fri Jun 05 00:06:06 +0000 2020;conspiracy;negative;neither
1966;1269033718162665472;Fri Jun 05 22:29:50 +0000 2020;conspiracy;negative;offensive_language
1967;1269054255983280128;Fri Jun 05 23:51:27 +0000 2020;calling out or correction;positive;neither
1968;1269120239087878145;Sat Jun 06 04:13:38 +0000 2020;conspiracy;positive;neither
1969;1269248791200186369;Sat Jun 06 12:44:27 +0000 2020;conspiracy;neutral;neither
1970;1269444878028734465;Sun Jun 07 01:43:38 +0000 2020;conspiracy;negative;offensive_language
1971;1269777385878102021;Sun Jun 07 23:44:54 +0000 2020;conspiracy;positive;offensive_language
1972;1269913851614683136;Mon Jun 08 08:47:10 +0000 2020;calling out or correction;positive;neither
1973;1270306923972362240;Tue Jun 09 10:49:06 +0000 2020;true public health response;neutral;offensive_language
1974;1270767970243969024;Wed Jun 10 17:21:08 +0000 2020;calling out or correction;neutral;neither
1975;1271153291565678592;Thu Jun 11 18:52:16 +0000 2020;calling out or correction;negative;neither
1976;1271213137144905729;Thu Jun 11 22:50:04 +0000 2020;conspiracy;negative;neither
