;tweetid;stance;temporal;hate;sentiment
5238;1474965115732647939;believe;future;neither;neutral
5239;1474974661289017344;believe;future;neither;neutral
5240;1475006800986447873;believe;future;neither;negative
5241;1475035346001752065;believe;past;neither;negative
5242;1475038688555925507;believe;future;neither;positive
5243;1475060048011440129;believe;future;neither;negative
5244;1475063662406778890;believe;future;neither;neutral
5245;1475068495347945472;believe;past;neither;negative
5246;1475081056705560584;believe;future;offensive_language;neutral
5247;1475090787738144770;believe;future;neither;negative
5248;1475094001401356296;believe;present;neither;neutral
5249;1475096291306844161;believe;future;neither;positive
5250;1475104126803771393;believe;future;neither;negative
5251;1475107256622632966;believe;future;offensive_language;neutral
5252;1475115753061945352;believe;future;neither;negative
5253;1475119712409427973;believe;future;neither;negative
5254;1475121746235715588;believe;future;neither;neutral
5255;1475122221961998340;believe;future;neither;negative
5256;1475124369768730625;believe;future;neither;neutral
5257;1475127663861841923;believe;future;offensive_language;negative
5258;1475131152490979337;believe;past;neither;neutral
5259;1475154715210129411;believe;future;neither;neutral
5260;1475159371919200262;believe;future;neither;neutral
5261;1475162646026596353;believe;future;neither;negative
5262;1475173073196400644;believe;past;offensive_language;neutral
5263;1475177057390784513;believe;future;neither;negative
5264;1475180019823620096;believe;future;neither;negative
5265;1475180876539514888;believe;future;neither;negative
5266;1475197383512309767;believe;future;neither;negative
5267;1475200661859889155;believe;past;offensive_language;neutral
5268;1475209182714474498;believe;future;neither;positive
5269;1475212642289537024;believe;present;neither;neutral
5270;1475214651382059013;believe;future;neither;neutral
5271;1475215214895194118;believe;future;neither;neutral
5272;1475215643519557634;believe;future;neither;neutral
5273;1475228351891656716;believe;future;neither;negative
5274;1475236519103242241;believe;future;neither;negative
5275;1475244682279993346;believe;future;neither;positive
5276;1475253432550400001;believe;future;neither;negative
5277;1475256482341945344;believe;present;neither;neutral
5278;1475274966379552769;believe;future;neither;positive
5279;1475285446653452292;believe;future;neither;neutral
5280;1475291749123645445;believe;present;neither;neutral
5281;1475294087758508034;believe;future;neither;negative
5282;1475335882844643328;believe;future;neither;negative
5283;1475346275226763265;believe;future;offensive_language;negative
5284;1475355390485303300;believe;present;neither;neutral
5285;1475370417238024192;believe;future;neither;neutral
5286;1475382551460069377;believe;future;neither;neutral
5287;1475384128526761985;believe;future;neither;negative
5288;1475390144966451205;believe;future;neither;positive
5289;1475398283833061384;believe;past;neither;negative
5290;1475430054494707718;believe;future;neither;negative
5291;1475435031170629642;believe;future;neither;negative
5292;1475454188020588547;believe;future;neither;neutral
5293;1475456264775901185;believe;future;neither;negative
5294;1475463822374846467;believe;future;neither;negative
5295;1475478035189141506;believe;future;neither;negative
5296;1475488005846540296;believe;future;neither;positive
5297;1475490850108936194;believe;future;neither;negative
5298;1475493342184099845;believe;present;neither;positive
5299;1475499369076039684;believe;future;neither;negative
5300;1475506926083469317;believe;future;neither;neutral
5301;1475519958553706498;believe;future;neither;negative
5302;1475523328194621447;believe;future;offensive_language;negative
5303;1475529414624612355;believe;present;offensive_language;neutral
5304;1475531742551359496;believe;future;neither;negative
5305;1475532216725868553;believe;present;neither;neutral
5306;1475535146077995014;believe;future;neither;negative
5307;1475535750812909573;believe;future;neither;negative
5308;1475537681459384322;believe;future;neither;negative
5309;1475538633734119425;believe;future;neither;negative
5310;1475545324362268672;believe;future;neither;negative
5311;1475547278698033157;believe;future;hate_speech;negative
5312;1475553705386598404;believe;future;neither;neutral
5313;1475557361070731264;believe;past;neither;neutral
5314;1475576452959465473;believe;future;neither;neutral
5315;1475585948473823233;believe;future;offensive_language;neutral
5316;1475589730838401030;believe;future;hate_speech;negative
5317;1475597766864916480;believe;present;neither;neutral
5318;1475629207057321987;believe;present;neither;neutral
5319;1475630294103633920;believe;present;neither;neutral
5320;1475631965277548545;believe;future;offensive_language;negative
5321;1475640560157442050;believe;future;neither;positive
5322;1475674750902956037;believe;future;neither;neutral
5323;1475700801792135168;believe;future;neither;negative
5324;1475709457564725248;believe;future;offensive_language;negative
5325;1475713076124995589;believe;future;neither;negative
5326;1475734072576126977;believe;future;neither;negative
5327;1475736627247001601;believe;future;neither;neutral
5328;1475757869840613378;believe;future;neither;positive
5329;1475763101026947075;believe;future;neither;negative
5330;1475777409718779909;believe;future;neither;neutral
5331;1475779409776988173;believe;future;neither;negative
5332;1475785775895691265;believe;past;neither;neutral
5333;1475796362897805313;believe;future;neither;negative
5334;1475800167580319750;believe;future;neither;neutral
5335;1475805367540105223;believe;future;neither;negative
5336;1475810908194709504;believe;future;neither;negative
5337;1475811968997023745;believe;future;neither;negative
5338;1475820309030883337;believe;future;neither;negative
5339;1475822222648487939;believe;future;neither;neutral
5340;1475828909182799877;believe;future;neither;neutral
5341;1475829024882667522;believe;future;offensive_language;negative
5342;1475830481451163650;believe;past;neither;neutral
5343;1475835804878610438;believe;present;neither;neutral
5344;1475841270044102666;believe;future;neither;positive
5345;1475853677084749828;believe;future;neither;neutral
5346;1475862624109617156;believe;future;neither;negative
5347;1475867245125546001;believe;future;neither;negative
5348;1475869064958517253;believe;future;offensive_language;neutral
5349;1475870256023355393;believe;future;offensive_language;negative
5350;1475872463439417355;believe;present;neither;neutral
5351;1475872829258100736;believe;future;neither;negative
5352;1475875903892692999;believe;future;neither;neutral
5353;1475886824077754370;believe;future;neither;negative
5354;1475887595674505220;believe;future;neither;negative
5355;1475890433070964740;believe;future;offensive_language;negative
5356;1475892579845619715;believe;future;offensive_language;negative
5357;1475898248921501698;believe;future;neither;neutral
5358;1475899681372786695;believe;future;neither;negative
5359;1475905533509083143;believe;future;neither;negative
5360;1475906224176746499;believe;future;neither;neutral
5361;1475906667988471812;believe;future;neither;negative
5362;1475909185246273542;believe;future;offensive_language;neutral
5363;1475909371762642947;believe;future;neither;negative
5364;1475917516782272513;believe;present;neither;neutral
5365;1475921227613028353;believe;future;neither;negative
5366;1475921871430471688;believe;future;neither;positive
5367;1475924242965401600;believe;future;offensive_language;negative
5368;1475926750899093511;believe;present;neither;positive
5369;1475929661997731845;believe;future;neither;positive
5370;1475933466407616515;believe;future;neither;neutral
5371;1475933988367867915;believe;past;offensive_language;positive
5372;1475935941277753347;believe;present;neither;neutral
5373;1475937594403921926;believe;future;neither;negative
5374;1475939192056201226;believe;future;neither;negative
5375;1475939721079631874;believe;future;neither;negative
5376;1475943223432564740;believe;present;neither;positive
5377;1475951275074150402;believe;future;neither;negative
5378;1475955703701327873;believe;future;neither;negative
5379;1475957996677173250;believe;present;neither;neutral
5380;1475967469533609984;believe;future;neither;negative
5381;1475970488367296514;believe;future;offensive_language;neutral
5382;1475975288462921728;believe;future;neither;negative
5383;1475982677371236361;believe;future;offensive_language;positive
5384;1475984811365781510;believe;future;neither;negative
5385;1475994237573423105;believe;future;neither;negative
5386;1475996323610562561;believe;future;neither;negative
5387;1476005077743816705;believe;future;neither;negative
5388;1476005919553204231;believe;future;offensive_language;neutral
5389;1476008925409464323;believe;future;offensive_language;negative
5390;1476013544185413633;believe;future;neither;negative
5391;1476015706433101826;believe;future;neither;negative
5392;1476027443936784386;believe;future;neither;negative
5393;1476029595459616769;believe;past;neither;neutral
5394;1476037530420232193;believe;future;offensive_language;negative
5395;1476049679771226114;believe;future;offensive_language;negative
5396;1476055095812964355;believe;future;offensive_language;negative
5397;1476061378305835013;believe;future;offensive_language;negative
