;tweetid;topic;stance;hate;sentiment
2346;1203797080160055297;5;1.0;offensive_language;negative
2347;1201308523004661761;1;1.0;offensive_language;positive
2348;1202912566843887616;2;1.0;neither;negative
2349;1205517028582400000;1;1.0;offensive_language;neutral
2350;1204969923526713344;1;1.0;offensive_language;neutral
2351;1205098192066486272;2;1.0;offensive_language;neutral
2352;1203359221959528458;1;1.0;neither;positive
2353;1204461014693089281;1;1.0;neither;positive
2354;1203346634496729090;1;1.0;neither;positive
2355;1205236632552722432;1;-1.0;neither;positive
2356;1203901424637079554;1;1.0;neither;negative
2357;1204723917643862018;4;1.0;offensive_language;negative
2358;1200961229780668416;1;1.0;offensive_language;positive
2359;1201467324311707648;2;0.0;neither;neutral
2360;1201060129430523909;1;0.0;offensive_language;positive
2361;1204143186689445889;2;1.0;offensive_language;negative
2362;1202334281332342785;2;0.0;neither;neutral
2363;1201806572210536449;2;1.0;neither;neutral
2364;1203287748205072384;1;1.0;offensive_language;neutral
2365;1201050787155238912;2;1.0;neither;positive
2366;1205282823571152896;1;1.0;offensive_language;positive
2367;1200978024302358528;1;1.0;neither;positive
2368;1202948557906612224;1;1.0;neither;negative
2369;1200970153904750592;2;1.0;neither;negative
2370;1205359117948223488;2;1.0;neither;positive
2371;1205246849034194944;1;1.0;neither;negative
2372;1200946345864908800;3;1.0;neither;negative
2373;1204411743272878080;4;1.0;neither;positive
2374;1204403583724244992;5;1.0;offensive_language;neutral
2375;1201074500751822848;2;1.0;neither;positive
2376;1200957965131538438;1;1.0;offensive_language;positive
2377;1203858776966610945;1;1.0;neither;negative
2378;1203221640743661569;2;1.0;offensive_language;negative
2379;1204828989690437632;4;1.0;neither;negative
2380;1201032933890506754;1;1.0;neither;negative
2381;1204205587942297600;1;1.0;neither;neutral
2382;1205093398979342337;2;0.0;neither;positive
2383;1204346746861694976;1;1.0;offensive_language;positive
2384;1203549817940717574;1;-1.0;neither;positive
2385;1204434626204307456;3;1.0;neither;neutral
2386;1204110175038107652;2;-1.0;offensive_language;negative
2387;1201139044404645893;1;1.0;hate_speech;negative
2388;1200982530125680642;1;1.0;neither;positive
2389;1200967323835867136;1;1.0;neither;positive
2390;1203011595661651969;1;0.0;neither;negative
2391;1205003373377806336;2;1.0;neither;negative
2392;1202720597693718533;2;0.0;neither;positive
2393;1202744615662575617;5;1.0;neither;negative
2394;1202588604121460736;1;0.0;neither;negative
2395;1202950406139187201;1;1.0;neither;neutral
2396;1205457717525176326;1;1.0;neither;positive
2397;1203876974424313858;2;1.0;neither;positive
2398;1201020114474340353;3;1.0;neither;positive
2399;1201062635908861954;1;1.0;neither;neutral
2400;1204986709986856960;1;1.0;neither;negative
2401;1205044632272412677;2;1.0;offensive_language;neutral
2402;1202676042206531585;2;1.0;neither;negative
2403;1204575114525732866;1;1.0;neither;positive
2404;1204981531791380480;2;1.0;neither;positive
2405;1205419130997764097;1;-1.0;offensive_language;positive
2406;1204783137701675008;1;1.0;neither;neutral
2407;1205086045899042817;2;0.0;offensive_language;positive
2408;1200932230324867072;1;1.0;neither;positive
2409;1205131048104923136;2;1.0;hate_speech;positive
2410;1202166018161958912;1;1.0;offensive_language;negative
2411;1203499709345615872;1;0.0;neither;negative
2412;1200998641747423234;5;1.0;neither;negative
2413;1200953831376338944;1;1.0;neither;positive
2414;1204853843596599302;1;1.0;offensive_language;neutral
2415;1201051284297699328;4;1.0;offensive_language;negative
2416;1204790150456381441;1;1.0;neither;positive
2417;1204869115598393344;2;0.0;neither;neutral
2418;1204567727991611393;1;1.0;neither;positive
2419;1204801816187277313;1;1.0;neither;positive
2420;1205532835521552385;1;1.0;neither;positive
2421;1205368682895020032;1;-1.0;hate_speech;negative
2422;1202934364536893441;2;1.0;neither;neutral
2423;1200941158228275200;1;1.0;offensive_language;positive
2424;1202880000850120704;1;1.0;offensive_language;positive
2425;1201242922202480640;1;1.0;neither;positive
2426;1201851859654389761;1;1.0;neither;neutral
2427;1205260390172647425;2;-1.0;neither;negative
2428;1204700363988897793;1;-1.0;neither;positive
2429;1203928149991383041;1;1.0;neither;positive
2430;1204336116536619010;2;1.0;neither;neutral
2431;1202911366157406208;2;1.0;neither;negative
2432;1203758570384297984;1;1.0;neither;positive
2433;1201123996093341697;1;0.0;offensive_language;positive
2434;1203076782582378498;2;1.0;neither;positive
2435;1201065928991150082;2;1.0;neither;negative
2436;1204530920063037440;5;1.0;neither;negative
2437;1204457388658581504;2;1.0;offensive_language;negative
2438;1204440852346626052;1;1.0;neither;positive
2439;1204348287161176065;1;1.0;neither;negative
2440;1204683518543974400;2;1.0;neither;positive
2441;1205558771277279232;1;1.0;neither;positive
2442;1202932213861486592;1;1.0;neither;positive
2443;1202353632210931712;1;1.0;neither;negative
2444;1203997527277756416;1;1.0;neither;negative
2445;1205558178391449600;2;1.0;neither;negative
2446;1203104461041754112;1;-1.0;neither;positive
2447;1203539244859346945;4;1.0;neither;positive
2448;1204279930017767424;1;1.0;neither;positive
2449;1204871463527964672;1;1.0;hate_speech;neutral
2450;1201076206289866752;5;1.0;neither;negative
2451;1201067136355065856;1;1.0;neither;negative
2452;1204158757753806854;1;1.0;neither;positive
2453;1201035497830666240;1;1.0;offensive_language;negative
2454;1200940899049455616;1;1.0;neither;positive
2455;1200986644406554624;4;1.0;neither;negative
2456;1204771515335618560;1;1.0;neither;positive
2457;1200980018089910272;1;1.0;neither;neutral
2458;1203539949011685380;1;1.0;neither;positive
2459;1200984410742497280;1;1.0;neither;positive
2460;1202420751439192064;3;1.0;neither;negative
2461;1205589092219510784;5;1.0;neither;neutral
2462;1203288016120360960;2;1.0;neither;negative
2463;1205057656894808064;5;1.0;neither;negative
2464;1200960319394217984;1;1.0;offensive_language;positive
2465;1204505014707740672;1;1.0;neither;positive
2466;1204471965706326017;1;0.0;neither;negative
2467;1204578466915438592;1;1.0;neither;negative
2468;1201110345655422978;1;1.0;neither;positive
2469;1200983692492980224;4;1.0;neither;negative
2470;1203203611666178048;2;1.0;neither;negative
2471;1201074726157897728;1;1.0;neither;neutral
2472;1205023600266235904;1;1.0;neither;negative
2473;1201791998598025216;1;1.0;offensive_language;positive
2474;1205121113866612736;1;1.0;neither;neutral
2475;1205200898240192512;1;1.0;neither;negative
2476;1204813274077913088;2;1.0;neither;negative
2477;1200976801398427648;1;1.0;neither;positive
2478;1200995221611433984;1;1.0;neither;negative
2479;1204024557423808514;2;0.0;neither;neutral
2480;1203060311684763648;1;1.0;neither;negative
2481;1202910987453644800;2;1.0;offensive_language;positive
2482;1202618143383769088;1;1.0;neither;positive
2483;1205108466874044418;1;1.0;neither;positive
2484;1202645653010178048;2;1.0;neither;negative
2485;1204723250460274688;2;1.0;offensive_language;positive
2486;1205139418757189633;5;1.0;neither;negative
2487;1204858113683148800;5;0.0;neither;negative
2488;1204631191640403968;1;1.0;neither;positive
2489;1204095415345221632;2;1.0;neither;positive
2490;1202770755173462016;2;1.0;neither;negative
2491;1201077911853436928;1;1.0;offensive_language;positive
2492;1203334422558203904;2;-1.0;offensive_language;negative
2493;1204808033290870784;2;1.0;neither;positive
2494;1202993671911686144;1;1.0;hate_speech;negative
2495;1203420931403726850;1;1.0;neither;positive
2496;1204120392752873472;1;1.0;neither;positive
2497;1202057198198640645;1;1.0;neither;positive
2498;1202866475339583490;1;1.0;neither;negative
2499;1202767774856073218;2;1.0;neither;negative
2500;1204868325408305152;2;1.0;offensive_language;negative
2501;1201069486318792706;2;0.0;neither;positive
2502;1201000194306924544;2;1.0;neither;positive
2503;1203869638418808832;2;0.0;neither;negative
2504;1201029447299694592;2;1.0;neither;neutral
2505;1203693509284368384;1;1.0;neither;positive
2506;1202644560444346371;3;1.0;offensive_language;neutral
2507;1203384204030988288;3;1.0;neither;negative
2508;1204366025208168454;5;1.0;neither;neutral
2509;1205426717826797568;2;1.0;neither;positive
2510;1204468736176066560;1;1.0;neither;positive
2511;1205349077237583872;2;0.0;neither;neutral
2512;1204452575988326400;1;1.0;neither;negative
2513;1202854888369217538;2;1.0;neither;positive
2514;1202344080749019137;2;1.0;neither;negative
2515;1205164798570192896;2;1.0;neither;positive
2516;1201045920965484545;2;1.0;offensive_language;negative
2517;1200934160371576832;1;1.0;offensive_language;positive
2518;1204569989900095488;2;1.0;offensive_language;neutral
2519;1204818999051055104;1;0.0;offensive_language;positive
2520;1201542099314847744;1;1.0;neither;positive
2521;1202819671012990977;1;1.0;offensive_language;neutral
2522;1205222857866907650;2;0.0;neither;positive
2523;1205319864333660160;1;1.0;neither;neutral
2524;1203869491383287808;1;1.0;neither;negative
2525;1204827815465693184;1;1.0;neither;positive
2526;1201025981026193408;1;1.0;neither;negative
2527;1202544600688340995;1;1.0;neither;positive
2528;1201076045799198720;1;1.0;offensive_language;negative
2529;1202130838676279298;2;1.0;neither;negative
2530;1205139325043847168;2;1.0;neither;neutral
2531;1201047087917535232;2;1.0;neither;positive
2532;1203614935667752960;1;1.0;offensive_language;negative
2533;1204837773779165184;4;1.0;neither;negative
2534;1202808922781798403;2;1.0;neither;negative
2535;1203502458690891777;1;0.0;neither;neutral
2536;1205049653835681792;1;1.0;neither;positive
2537;1205164163309481984;2;1.0;neither;positive
2538;1202428235063144449;1;1.0;neither;positive
2539;1203364810018045952;1;1.0;neither;negative
2540;1201045779319836672;4;1.0;neither;positive
2541;1205225259806478336;4;1.0;offensive_language;positive
2542;1204472802625101824;4;1.0;neither;neutral
2543;1203981488770945025;1;1.0;offensive_language;positive
2544;1205605360784039941;1;-1.0;neither;positive
2545;1204703560849666049;2;1.0;neither;positive
2546;1202725316931805184;2;1.0;neither;positive
2547;1203462377557102597;2;1.0;neither;negative
2548;1201457842407870464;2;1.0;offensive_language;positive
2549;1205401586182361089;1;1.0;neither;positive
2550;1201057236149317632;1;1.0;offensive_language;neutral
2551;1203986113007902720;1;1.0;offensive_language;negative
2552;1202372315914260481;3;1.0;neither;positive
2553;1203373612054597633;2;1.0;neither;negative
2554;1200998592145772545;2;1.0;neither;neutral
2555;1202680859003777024;2;1.0;neither;negative
2556;1200967464508678144;2;1.0;neither;neutral
2557;1200936223377891329;1;1.0;neither;positive
2558;1204482017808855040;3;1.0;offensive_language;neutral
2559;1203755151523274754;1;1.0;neither;negative
2560;1205269015808995328;1;1.0;neither;negative
2561;1201069297906249729;1;1.0;hate_speech;negative
2562;1200984785826566150;3;1.0;neither;positive
2563;1201075438862372864;2;1.0;offensive_language;negative
2564;1204498849865318401;1;1.0;neither;positive
2565;1203851743970283521;2;0.0;offensive_language;positive
2566;1204173745390153728;1;1.0;neither;positive
2567;1204995158716141568;1;1.0;neither;neutral
2568;1204459543557750784;1;-1.0;neither;negative
2569;1204893005498527745;2;0.0;offensive_language;negative
2570;1201923540787847168;2;0.0;neither;negative
2571;1203724123148636161;3;1.0;neither;positive
2572;1204773820663574529;2;-1.0;offensive_language;negative
2573;1201029649486295040;1;1.0;offensive_language;negative
2574;1203260592586248192;1;1.0;neither;neutral
2575;1204420770547585026;1;1.0;neither;negative
2576;1202535824052629511;1;1.0;neither;positive
2577;1201693188437659649;1;1.0;offensive_language;positive
2578;1201377972302811136;5;1.0;neither;positive
2579;1203162960211791874;1;1.0;offensive_language;positive
2580;1204545212724514816;3;1.0;offensive_language;positive
2581;1203816399623327745;2;1.0;neither;negative
2582;1203260450223378433;1;1.0;neither;positive
2583;1204413306514984960;1;1.0;offensive_language;positive
2584;1204813719173242885;1;-1.0;offensive_language;negative
2585;1203286955280207872;2;1.0;offensive_language;positive
2586;1203656742149722112;1;1.0;offensive_language;neutral
2587;1202972161629130752;1;1.0;offensive_language;neutral
2588;1205320202755309568;2;1.0;neither;positive
2589;1200960616980025344;1;0.0;offensive_language;positive
2590;1201874967400501248;1;1.0;hate_speech;positive
2591;1205049778440220672;1;0.0;neither;positive
2592;1205079651825016832;2;0.0;neither;negative
2593;1204106995147640832;1;1.0;neither;negative
2594;1204136132864356352;4;1.0;neither;positive
2595;1202999427746717696;2;1.0;offensive_language;negative
2596;1205123673587404800;1;-1.0;offensive_language;negative
2597;1202891948085800961;1;1.0;offensive_language;negative
2598;1203029111645581314;1;-1.0;neither;negative
2599;1200937091078733824;2;1.0;neither;negative
2600;1201009293316644864;1;1.0;neither;neutral
2601;1201837269704986624;2;0.0;neither;positive
2602;1203460024217018368;1;1.0;hate_speech;negative
2603;1203713154804518912;1;1.0;neither;negative
2604;1200998468749160448;1;0.0;neither;negative
2605;1202801971943620608;1;-1.0;offensive_language;neutral
2606;1201051022124371968;1;1.0;neither;positive
2607;1203553465991139328;3;1.0;neither;negative
2608;1201894346473140224;2;-1.0;neither;positive
2609;1202902691950792704;1;1.0;neither;neutral
2610;1205463803808358400;2;0.0;neither;negative
2611;1203285025061519360;3;1.0;neither;negative
2612;1204451997111312384;1;1.0;neither;negative
2613;1202929142137835520;1;0.0;neither;negative
2614;1201037710221295617;1;1.0;neither;positive
2615;1201064067626086401;2;1.0;neither;positive
2616;1204264663195832320;1;1.0;neither;negative
2617;1204552606695092224;1;0.0;neither;positive
2618;1204107263310303232;1;1.0;neither;positive
2619;1203271037057687552;4;1.0;offensive_language;positive
2620;1204693889006931968;1;1.0;neither;positive
2621;1203358759705337857;1;1.0;neither;positive
2622;1201322325091799046;1;0.0;neither;neutral
2623;1202894422251171841;5;1.0;offensive_language;negative
2624;1200970242312286208;2;1.0;neither;positive
2625;1204927142900797440;1;1.0;neither;negative
2626;1204902434918846465;1;1.0;neither;positive
2627;1200957524477804550;1;0.0;neither;positive
2628;1203058279896756224;2;1.0;neither;positive
2629;1205254579429888001;1;-1.0;neither;positive
2630;1205242275539931137;1;-1.0;neither;neutral
2631;1203251855830048769;1;1.0;offensive_language;positive
2632;1205498423014641666;2;0.0;offensive_language;negative
2633;1204442810512007170;2;1.0;neither;neutral
2634;1204860079800909824;3;1.0;neither;negative
2635;1202454847498465280;1;-1.0;offensive_language;positive
2636;1205626993884237824;2;1.0;neither;neutral
2637;1201487460116680705;2;1.0;neither;negative
2638;1203654752191467520;1;1.0;neither;positive
2639;1200964025225371648;1;-1.0;neither;negative
2640;1204325608987209729;1;1.0;neither;negative
2641;1203843818707128320;1;1.0;offensive_language;positive
2642;1205078190101860352;1;1.0;neither;positive
2643;1201153606658879492;1;1.0;offensive_language;positive
2644;1205474338025213952;1;1.0;neither;positive
2645;1204088287083868162;1;1.0;neither;neutral
2646;1202763625150263296;1;1.0;offensive_language;positive
2647;1205356661394853888;1;-1.0;neither;positive
